inject_id,evidence_record_id,domain,title,observed_fact,original_evidence_path,source_locator,authority_class,effective_at,jurisdiction,conflict_state,source_sha256,validation_note
INJ-068,INJ-068-E01,"D10 — Data, interoperability, ontology and evidence authority",Source-authority conflict,"Data lake snapshots, core systems, adjuster notes and signed documents disagree on material facts.",data/source_authority.csv,record_id=INJ-068-SOURCE_AUTHORITY,mixed,as_supplied,derive_from_source,preserve,562191ac3ff3d65d08ea38f719395ec20fd5b19922dcdfdc09638938964e5e3b,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-068,INJ-068-E02,"D10 — Data, interoperability, ontology and evidence authority",Source-authority conflict,"Data lake snapshots, core systems, adjuster notes and signed documents disagree on material facts.",data/evidence_conflicts.csv,record_id=INJ-068-EVIDENCE_CONFLICTS,mixed,as_supplied,derive_from_source,preserve,5f1c9ec14fe295ba68b710099ce2340c9813040cff4cc15fa8a6a25709cd183a,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-069,INJ-069-E01,"D10 — Data, interoperability, ontology and evidence authority",Ontology scope dispute,"Teams disagree whether peril, cause, damage, coverage, exclusion and event should be distinct entities.",data/glossary_conflicts.csv,record_id=INJ-069-GLOSSARY_CONFLICTS,mixed,as_supplied,derive_from_source,preserve,be481ad61bcddc1a5080724551f3ad322a118700809c09a49db6a9f58b13a635,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-069,INJ-069-E02,"D10 — Data, interoperability, ontology and evidence authority",Ontology scope dispute,"Teams disagree whether peril, cause, damage, coverage, exclusion and event should be distinct entities.",data/ontology_seed.csv,record_id=INJ-069-ONTOLOGY_SEED,mixed,as_supplied,derive_from_source,preserve,ca209daed9af5b745508a9949925466ddb778cda311cc1b4b97bdf75041be4b9,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-070,INJ-070-E01,"D10 — Data, interoperability, ontology and evidence authority",Graph overreach,Architects propose a knowledge graph for questions that reliable SQL and document retrieval may already solve.,data/graph_candidate_questions.csv,record_id=INJ-070-GRAPH_CANDIDATE_QUESTION,mixed,as_supplied,derive_from_source,open,4ca3e3504ae23e316eebb2a2c1c44d169d96e95335df6c94aa4342698f1f4ca6,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-070,INJ-070-E02,"D10 — Data, interoperability, ontology and evidence authority",Graph overreach,Architects propose a knowledge graph for questions that reliable SQL and document retrieval may already solve.,data/no_ai_baselines.csv,record_id=INJ-070-NO_AI_BASELINES,mixed,as_supplied,derive_from_source,open,8d1c0df4da62f862c4f611723cfdce824367ed3a78e1584129e5783992fe35cc,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-071,INJ-071-E01,"D11 — Privacy, cross-border, retention and secondary use",Purpose expansion,Claims images and health data are proposed for enterprise model training beyond original processing purpose.,data/consents.csv,record_id=INJ-071-CONSENTS,mixed,as_supplied,derive_from_source,open,a39ee8ade581cd716e483053ad4a7a003a127d5399dc73add511087d05b05b4a,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-071,INJ-071-E02,"D11 — Privacy, cross-border, retention and secondary use",Purpose expansion,Claims images and health data are proposed for enterprise model training beyond original processing purpose.,data/data_use_requests.csv,record_id=INJ-071-DATA_USE_REQUESTS,mixed,as_supplied,derive_from_source,open,60d216733c6f10a795441dc91a0f70d846de45f56cf6eeb73bb404de7edc4ed1,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-072,INJ-072-E01,"D11 — Privacy, cross-border, retention and secondary use",Cross-border replica,EU and Indian policyholder data is replicated into an unapproved analytics region.,data/data_residency.csv,record_id=INJ-072-DATA_RESIDENCY,mixed,as_supplied,derive_from_source,open,7dfce8e11df5a1cfd2357bdd20a818d537a1914c88fc72c7f891a4fabb8d7079,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-072,INJ-072-E02,"D11 — Privacy, cross-border, retention and secondary use",Cross-border replica,EU and Indian policyholder data is replicated into an unapproved analytics region.,data/backup_inventory.csv,record_id=INJ-072-BACKUP_INVENTORY,mixed,as_supplied,derive_from_source,open,41b89550427004075591cb3d26803f5b0c63c47e3370d88e537645d5fad71f97,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-073,INJ-073-E01,"D11 — Privacy, cross-border, retention and secondary use",Household inference,"Connected-home data reveals occupancy, religion-related routines and health conditions not required for cover.",data/iot_events.csv,record_id=INJ-073-IOT_EVENTS,mixed,as_supplied,derive_from_source,open,e51e65a339ee1d3c241c67724b8ab41d973a8aede7bbd20a6bebccb0d5c4574c,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-073,INJ-073-E02,"D11 — Privacy, cross-border, retention and secondary use",Household inference,"Connected-home data reveals occupancy, religion-related routines and health conditions not required for cover.",data/privacy_risk.csv,record_id=INJ-073-PRIVACY_RISK,mixed,as_supplied,derive_from_source,open,422197335e2e59b6602148d18b8e706a644efc7056af2b11d95e8fe6c1bb6a63,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-074,INJ-074-E01,"D11 — Privacy, cross-border, retention and secondary use",Telematics family surveillance,A policyholder receives scores inferred from journeys made by other household drivers.,data/telematics_events.csv,record_id=INJ-074-TELEMATICS_EVENTS,mixed,as_supplied,derive_from_source,open,e6c82f6a220643e1433882d20434d9b63ca836bd520eb4cf2747a93d54462bec,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-074,INJ-074-E02,"D11 — Privacy, cross-border, retention and secondary use",Telematics family surveillance,A policyholder receives scores inferred from journeys made by other household drivers.,data/driver_assignments.csv,record_id=INJ-074-DRIVER_ASSIGNMENTS,mixed,as_supplied,derive_from_source,open,8254b3d305944a814f26bd02005e7fd8ab9d6446668a9700508c604d05150166,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-075,INJ-075-E01,"D11 — Privacy, cross-border, retention and secondary use",Retention conflict,"Fraud, tax, litigation, actuarial and customer-deletion rules specify different retention periods.",data/retention_rules.csv,record_id=INJ-075-RETENTION_RULES,mixed,as_supplied,derive_from_source,open,474c36eea317b205503164ed29a686c6c0272e7e3f6e149a3fcda2bcb069f192,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-075,INJ-075-E02,"D11 — Privacy, cross-border, retention and secondary use",Retention conflict,"Fraud, tax, litigation, actuarial and customer-deletion rules specify different retention periods.",data/deletion_requests.csv,record_id=INJ-075-DELETION_REQUESTS,mixed,as_supplied,derive_from_source,open,62e46b642b1978dee085f98ff09737b799741adcf30732899a6ea8f8209b4bc5,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-076,INJ-076-E01,"D11 — Privacy, cross-border, retention and secondary use",Free-text oversharing,"Claims notes contain health, financial, family and immigration information unrelated to claim handling.",data/claim_notes.csv,record_id=INJ-076-CLAIM_NOTES,mixed,as_supplied,derive_from_source,open,876f9c19ce349ffeb277f5a21f3e16729a91c17aaf735a15da2b8d2c3329ba2d,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-076,INJ-076-E02,"D11 — Privacy, cross-border, retention and secondary use",Free-text oversharing,"Claims notes contain health, financial, family and immigration information unrelated to claim handling.",data/privacy_risk.csv,record_id=INJ-076-PRIVACY_RISK,mixed,as_supplied,derive_from_source,open,422197335e2e59b6602148d18b8e706a644efc7056af2b11d95e8fe6c1bb6a63,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-077,INJ-077-E01,"D12 — Cybersecurity, agentic security and Zero Trust",Prompt injection in adjuster report,A repairer report contains hidden instructions telling the AI to approve coverage and ignore fraud alerts.,data/knowledge_catalog.csv,file-level; participant must select controlling record(s),mixed,as_supplied,derive_from_source,open,ae556d3c89347c9acd7d2df97822f85483fb04fa2a0477f6e7fd44fd2aa1a95b,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-077,INJ-077-E02,"D12 — Cybersecurity, agentic security and Zero Trust",Prompt injection in adjuster report,A repairer report contains hidden instructions telling the AI to approve coverage and ignore fraud alerts.,knowledge/MALICIOUS_ADJUSTER_REPORT.md,document,untrusted,as_supplied,derive_from_source,open,d630567d99e09e51e277484b8293f067a14a8494e82de764a4416d1de504597e,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-078,INJ-078-E01,"D12 — Cybersecurity, agentic security and Zero Trust",Tool-manifest poisoning,A new payment-status tool requests write privileges and changes payee information during a read operation.,data/tool_catalog.csv,record_id=INJ-078-TOOL_CATALOG,mixed,as_supplied,derive_from_source,open,bb563718adb73f1d1afa884507688cbc5974d0f10eaebc9a0bcf3369d66f4d31,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-078,INJ-078-E02,"D12 — Cybersecurity, agentic security and Zero Trust",Tool-manifest poisoning,A new payment-status tool requests write privileges and changes payee information during a read operation.,starter/api_samples/tool_manifest_poisoned.json,document,untrusted,as_supplied,derive_from_source,open,7da8a76050709eb74250e584e41e793b500ec0504eabbbfede26a2650ed0c76e,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-079,INJ-079-E01,"D12 — Cybersecurity, agentic security and Zero Trust",Revocation cache lag,A terminated third-party adjuster remains authorized in the AI gateway cache.,data/users_entitlements.csv,file-level; participant must select controlling record(s),mixed,as_supplied,derive_from_source,open,cacdf987788f93974d428e4ca0b07290c5fa9b8d703c2a0132e0d3af9951b603,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-079,INJ-079-E02,"D12 — Cybersecurity, agentic security and Zero Trust",Revocation cache lag,A terminated third-party adjuster remains authorized in the AI gateway cache.,data/access_cache.csv,file-level; participant must select controlling record(s),mixed,as_supplied,derive_from_source,open,cea60a35fb055d00f7c79432df4e015410bc598347c8d787c6afc1dc4a499c34,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-080,INJ-080-E01,"D12 — Cybersecurity, agentic security and Zero Trust",Ransomware containment,"Policy administration is read-only, claims images are offline and payment systems operate in degraded mode.",data/downtime_events.csv,file-level; participant must select controlling record(s),mixed,as_supplied,derive_from_source,open,60a9ecad7dedfec6e3de5ebbfd8c09a28b92f251e19a317864b3de41b6d4b3f1,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-080,INJ-080-E02,"D12 — Cybersecurity, agentic security and Zero Trust",Ransomware containment,"Policy administration is read-only, claims images are offline and payment systems operate in degraded mode.",data/network_zones.csv,record_id=INJ-080-NETWORK_ZONES,mixed,as_supplied,derive_from_source,open,5097dd9325b4d9f1974e0de36a0937e13b4fafdc78c8da633e668a20ba4eae7a,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-081,INJ-081-E01,"D12 — Cybersecurity, agentic security and Zero Trust",Model artefact mismatch,A model package hash differs from the approved registry after an emergency vendor patch.,data/model_registry.csv,file-level; participant must select controlling record(s),mixed,as_supplied,derive_from_source,open,4ace5432431e5a6dcfd01d64a768e2511599604718e4df6de64402689ae15aec,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-081,INJ-081-E02,"D12 — Cybersecurity, agentic security and Zero Trust",Model artefact mismatch,A model package hash differs from the approved registry after an emergency vendor patch.,data/model_artifacts.csv,file-level; participant must select controlling record(s),mixed,as_supplied,derive_from_source,open,4bcfde1080a199e36037e3b8c5cde2f610ed0edb25d87cdf59c333375f2a9d3b,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-082,INJ-082-E01,"D12 — Cybersecurity, agentic security and Zero Trust",Cross-tenant leakage,A crafted broker query retrieves claim narratives from another legal entity.,data/security_events.csv,record_id=INJ-082-SECURITY_EVENTS,mixed,as_supplied,derive_from_source,open,2ffce5016cf8cb146f1e19714abb8ea783111468ec14b457e69e238f97fb0347,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-082,INJ-082-E02,"D12 — Cybersecurity, agentic security and Zero Trust",Cross-tenant leakage,A crafted broker query retrieves claim narratives from another legal entity.,data/tenant_boundaries.csv,record_id=INJ-082-TENANT_BOUNDARIES,mixed,as_supplied,derive_from_source,open,dcc6f225833700ed25adc54a6640b63c630e3a9d2ca36cf03d7fd4eb51d4a691,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-083,INJ-083-E01,"D13 — Responsible AI, fairness, explainability and human factors",Claims automation bias,Handlers accept an AI summary that omits an endorsement favourable to the claimant.,data/candidate_outputs.csv,record_id=INJ-083-CANDIDATE_OUTPUTS,mixed,as_supplied,derive_from_source,open,56685603f9b072360f9874ceb7a29070a8b9a31234de0491ac656ead069bbf37,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-083,INJ-083-E02,"D13 — Responsible AI, fairness, explainability and human factors",Claims automation bias,Handlers accept an AI summary that omits an endorsement favourable to the claimant.,data/reviewer_feedback.csv,record_id=INJ-083-REVIEWER_FEEDBACK,mixed,as_supplied,derive_from_source,open,91c8c08dc95b569342554f116cfac710bc33c2a8383621d6ed57b3af9f3aaebb,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-084,INJ-084-E01,"D13 — Responsible AI, fairness, explainability and human factors",Subgroup false positives,"Fraud referral rates and false positives are materially higher for specific regions, languages and low-income proxies.",data/fairness_metrics.csv,file-level; participant must select controlling record(s),mixed,as_supplied,derive_from_source,open,28c9f78d5533bd8f821b9c8f6c78f89d7069c5fbf8c23ec917e83af1d4e52158,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-084,INJ-084-E02,"D13 — Responsible AI, fairness, explainability and human factors",Subgroup false positives,"Fraud referral rates and false positives are materially higher for specific regions, languages and low-income proxies.",data/fraud_referrals.csv,record_id=INJ-084-FRAUD_REFERRALS,mixed,as_supplied,derive_from_source,open,1fb03a609398b98044a9afb65c1c1fcbcd16c10583106630ce9f7af994e27247,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-085,INJ-085-E01,"D13 — Responsible AI, fairness, explainability and human factors",Unexplainable adverse outcome,A life underwriting recommendation cannot identify the controlling evidence or policy rule.,data/underwriting_decisions.csv,record_id=INJ-085-UNDERWRITING_DECISIONS,mixed,as_supplied,derive_from_source,open,d06adef52e29f126f97b56363b2ad4c58ead4864432a8e83b51617fb8d90e8f1,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-085,INJ-085-E02,"D13 — Responsible AI, fairness, explainability and human factors",Unexplainable adverse outcome,A life underwriting recommendation cannot identify the controlling evidence or policy rule.,data/explanation_tests.csv,record_id=INJ-085-EXPLANATION_TESTS,mixed,as_supplied,derive_from_source,open,3d483650e75de3f70415b3e3368f82ba7bb406e3b6feaecf4ca6838e57db73e6,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-086,INJ-086-E01,"D13 — Responsible AI, fairness, explainability and human factors",Language performance gap,"Arabic, Hindi and German claims show lower extraction and citation accuracy than English.",data/model_performance.csv,file-level; participant must select controlling record(s),mixed,as_supplied,derive_from_source,open,70ec9bdb9dab6106df1bc5c6be26a95e047e3b92a82c277556b4e08cedc7d9f7,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-086,INJ-086-E02,"D13 — Responsible AI, fairness, explainability and human factors",Language performance gap,"Arabic, Hindi and German claims show lower extraction and citation accuracy than English.",data/multilingual_claims.csv,record_id=INJ-086-MULTILINGUAL_CLAIMS,mixed,as_supplied,derive_from_source,open,b7f86627c170d205c226c034b3f08d3bb67659e185076761b8c4d11f0fa36ce2,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-087,INJ-087-E01,"D13 — Responsible AI, fairness, explainability and human factors",Accessibility failure,"The proposed portal uses colour-only severity, inaccessible PDFs and mouse-only approval controls.",data/usability_findings.csv,record_id=INJ-087-USABILITY_FINDINGS,mixed,as_supplied,derive_from_source,open,9d0f779124fb87264a1c3774394c86e2dd4d5ba55bca0144a2f89bd101d388cd,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-088,INJ-088-E01,"D13 — Responsible AI, fairness, explainability and human factors",Accountability conflict,"Global AI owners seek standard automation while local claims officers, actuaries and compliance leaders retain legal accountability.",data/decision_rights.csv,record_id=INJ-088-DECISION_RIGHTS,mixed,as_supplied,derive_from_source,open,7b721ae17b5345c51a247099c5872fcac7562d76a4ed9aafe308a6d70efdd1e1,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-088,INJ-088-E02,"D13 — Responsible AI, fairness, explainability and human factors",Accountability conflict,"Global AI owners seek standard automation while local claims officers, actuaries and compliance leaders retain legal accountability.",data/stakeholders.csv,record_id=INJ-088-STAKEHOLDERS,mixed,as_supplied,derive_from_source,open,d7352f7f9ca00d55df4d0bc41993bb0a34c961134e4e9f7d4b77bf4b904ca09d,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-089,INJ-089-E01,"D14 — Token economics, FinOps and vendor concentration",Model price shock,The preferred provider raises input-token prices by 65% and removes cached-input discounts.,data/model_costs.csv,file-level; participant must select controlling record(s),mixed,as_supplied,derive_from_source,open,0d212715e80e0f6842d8009028c0ced81c0734a1c710aaa5ad5b141a545c653d,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-089,INJ-089-E02,"D14 — Token economics, FinOps and vendor concentration",Model price shock,The preferred provider raises input-token prices by 65% and removes cached-input discounts.,data/vendor_contracts.csv,record_id=INJ-089-VENDOR_CONTRACTS,mixed,as_supplied,derive_from_source,open,27bd7d3747c600480dc395b8c8556f310e83595c172c8e761a56b8d54341a85a,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-090,INJ-090-E01,"D14 — Token economics, FinOps and vendor concentration",Denial-of-wallet,"Repeated oversized claim bundles and image reprocessing cause abnormal inference, OCR and embedding cost.",data/model_usage.csv,record_id=INJ-090-MODEL_USAGE,mixed,as_supplied,derive_from_source,open,2fdf0822925b5e72001e9e3840332287fba6f603a873d92f3e9468bf1b6afed3,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-090,INJ-090-E02,"D14 — Token economics, FinOps and vendor concentration",Denial-of-wallet,"Repeated oversized claim bundles and image reprocessing cause abnormal inference, OCR and embedding cost.",data/security_events.csv,record_id=INJ-090-SECURITY_EVENTS,mixed,as_supplied,derive_from_source,open,2ffce5016cf8cb146f1e19714abb8ea783111468ec14b457e69e238f97fb0347,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-091,INJ-091-E01,"D14 — Token economics, FinOps and vendor concentration",Hidden unit economics,"Cost per successful claim excludes human review, appeals, false-positive investigations and observability.",data/cost_model.csv,record_id=INJ-091-COST_MODEL,mixed,as_supplied,derive_from_source,open,3453253e2a82b14c8bed66ece74165600253efb98a6f5761ac7b9d7e9be3b1fd,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-091,INJ-091-E02,"D14 — Token economics, FinOps and vendor concentration",Hidden unit economics,"Cost per successful claim excludes human review, appeals, false-positive investigations and observability.",data/staff_rates.csv,record_id=INJ-091-STAFF_RATES,mixed,as_supplied,derive_from_source,open,8284cdc86043afe1f4c9e5202f2d9c0e299ded913abed66a844c51c807b186e8,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-092,INJ-092-E01,"D14 — Token economics, FinOps and vendor concentration",Stack concentration,"One vendor hosts model, vector store, OCR, evaluation, observability and key management.",data/vendor_dependencies.csv,record_id=INJ-092-VENDOR_DEPENDENCIES,mixed,as_supplied,derive_from_source,open,2a668842ee72d003ebcb19e86c31267ad7a8796c51d47551a3d4b893fdba884b,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-092,INJ-092-E02,"D14 — Token economics, FinOps and vendor concentration",Stack concentration,"One vendor hosts model, vector store, OCR, evaluation, observability and key management.",data/vendor_contracts.csv,record_id=INJ-092-VENDOR_CONTRACTS,mixed,as_supplied,derive_from_source,open,27bd7d3747c600480dc395b8c8556f310e83595c172c8e761a56b8d54341a85a,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-093,INJ-093-E01,"D15 — Reliability, continuity, change and retirement",Regional outage,The primary AI region fails during catastrophe triage and statutory reporting deadlines.,data/downtime_events.csv,file-level; participant must select controlling record(s),mixed,as_supplied,derive_from_source,open,60a9ecad7dedfec6e3de5ebbfd8c09a28b92f251e19a317864b3de41b6d4b3f1,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-093,INJ-093-E02,"D15 — Reliability, continuity, change and retirement",Regional outage,The primary AI region fails during catastrophe triage and statutory reporting deadlines.,data/model_endpoints.csv,record_id=INJ-093-MODEL_ENDPOINTS,mixed,as_supplied,derive_from_source,open,201b996d1fef1d8da4d006c79c3e9ede21dfa137a0c16b71f899ad7b1e820d87,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-094,INJ-094-E01,"D15 — Reliability, continuity, change and retirement",Checkpoint replay,A recovery agent resumes stale state and creates duplicate draft payments and reinsurer notices.,data/agent_runs.csv,record_id=INJ-094-AGENT_RUNS,mixed,as_supplied,derive_from_source,preserve,320ca6840f54cf0b3813c1d9f5f7107eab2d6e470956fa11178c146ac32a7ac1,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-094,INJ-094-E02,"D15 — Reliability, continuity, change and retirement",Checkpoint replay,A recovery agent resumes stale state and creates duplicate draft payments and reinsurer notices.,data/idempotency_records.csv,record_id=INJ-094-IDEMPOTENCY_RECORDS,mixed,as_supplied,derive_from_source,preserve,8fb9ba19279a5653da54d081fe695435f9ddffd5c5f88d5aadc907f7ad9a3069,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-095,INJ-095-E01,"D15 — Reliability, continuity, change and retirement",Fallback regression,A smaller fallback model preserves JSON schema but loses coverage fidelity and multilingual accuracy.,data/model_performance.csv,file-level; participant must select controlling record(s),mixed,as_supplied,derive_from_source,open,70ec9bdb9dab6106df1bc5c6be26a95e047e3b92a82c277556b4e08cedc7d9f7,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-095,INJ-095-E02,"D15 — Reliability, continuity, change and retirement",Fallback regression,A smaller fallback model preserves JSON schema but loses coverage fidelity and multilingual accuracy.,data/model_endpoints.csv,record_id=INJ-095-MODEL_ENDPOINTS,mixed,as_supplied,derive_from_source,open,201b996d1fef1d8da4d006c79c3e9ede21dfa137a0c16b71f899ad7b1e820d87,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-096,INJ-096-E01,"D15 — Reliability, continuity, change and retirement",AI-disabled continuity and exit,The insurer must operate for 21 days without model inference while a strategic vendor exits in 120 days and historical evidence remains inspectable.,data/continuity_requirements.csv,file-level; participant must select controlling record(s),mixed,as_supplied,derive_from_source,open,6deeab7f575b36093487960adb283842aac314516caa4d958e05762693f661e7,"Use the located source and case context; this ledger is an evidence index, not an outcome."
INJ-096,INJ-096-E02,"D15 — Reliability, continuity, change and retirement",AI-disabled continuity and exit,The insurer must operate for 21 days without model inference while a strategic vendor exits in 120 days and historical evidence remains inspectable.,data/vendor_exit_assets.csv,record_id=INJ-096-VENDOR_EXIT_ASSETS,mixed,as_supplied,derive_from_source,open,c9f2317f46e32d0492e8b94257f254dccb46253aa2548ef74edef8012c8b615f,"Use the located source and case context; this ledger is an evidence index, not an outcome."
